Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Species Code,Common Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg)
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,537.0,562.0,1778.0,0.165
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,490.0,522.0,1496.0,0.075
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,600.0,634.0,2134.0,0.208
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,280.0,300.0,232.0,0.05
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,480.0,510.0,1304.0,0.095
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,554.0,590.0,2134.0,0.178
2012-09-18,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,480.0,511.0,1396.0,0.079
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,582.0,614.0,2172.0,0.296
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,659.0,690.0,3348.0,0.189
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,620.0,650.0,2720.0,0.253
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Male,293.0,312.0,262.0,0.045
2012-09-19,Rock Island Lake,Lake,55.494499,-113.383465,Lower Peace,WALL,Walleye,Female,632.0,668.0,2854.0,0.192
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,NRPK,Northern Pike,Unknown,676.0,710.0,2435.0,1.213
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,NRPK,Northern Pike,Unknown,783.0,823.0,3900.0,1.027
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,NRPK,Northern Pike,Unknown,715.0,754.0,2869.0,0.849
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,NRPK,Northern Pike,Unknown,886.0,924.0,5100.0,0.973
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,NRPK,Northern Pike,Unknown,698.0,738.0,2797.0,1.23
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,NRPK,Northern Pike,Unknown,812.0,850.0,5100.0,0.971
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,WALL,Walleye,Unknown,647.0,678.0,3500.0,1.53
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,WALL,Walleye,Unknown,717.0,751.0,4000.0,1.89
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,WALL,Walleye,Unknown,624.0,656.0,3178.0,1.231
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,WALL,Walleye,Unknown,537.0,563.0,1920.0,0.908
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,WALL,Walleye,Unknown,500.0,576.0,2200.0,0.899
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,WALL,Walleye,Unknown,438.0,460.0,954.0,0.738
2010-01-05,Rolling Hills Lake (Rolling Hills Reservoir),Lake,50.360481,-111.910792,South Saskatchewan,WALL,Walleye,Unknown,543.0,572.0,1911.0,0.687
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,813.0,857.0,4600.0,0.244
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,904.0,960.0,5025.0,0.386
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,839.0,886.0,4700.0,0.421
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,855.0,905.0,4100.0,0.305
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,925.0,970.0,5525.0,0.45
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,814.0,864.0,4100.0,0.244
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,975.0,1011.0,6800.0,0.327
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,847.0,900.0,2950.0,0.473
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,911.0,961.0,7100.0,0.27
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Male,683.0,729.0,1525.0,0.273
2015-09-24,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,866.0,910.0,3800.0,0.329
2015-09-24,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,NRPK,Northern Pike,Female,733.0,782.0,2700.0,0.262
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,451.0,469.0,1000.0,0.114
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,477.0,503.0,950.0,0.139
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,473.0,494.0,1050.0,0.112
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,447.0,471.0,925.0,0.095
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,465.0,493.0,1150.0,0.166
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,455.0,482.0,1000.0,0.421
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,468.0,492.0,950.0,0.305
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,463.0,488.0,975.0,0.45
2015-09-22,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,467.0,494.0,900.0,0.244
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,462.0,486.0,1000.0,0.327
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,457.0,485.0,1100.0,0.473
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Male,458.0,485.0,1000.0,0.27
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,492.0,521.0,1125.0,0.273
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Male,476.0,501.0,1075.0,0.329
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,459.0,485.0,1000.0,0.095
2015-09-23,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,475.0,501.0,1100.0,0.166
2015-09-24,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,479.0,506.0,1100.0,0.262
2015-09-24,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,461.0,489.0,950.0,0.114
2015-09-24,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,480.0,512.0,1125.0,0.139
2015-09-24,Seibert Lake,Lake,54.72788,-111.310963,Lower Athabasca,WALL,Walleye,Female,468.0,497.0,988.0,0.112
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,457.0,512.0,1590.0,0.054
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,428.0,487.0,1280.0,0.044
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,562.0,627.0,2920.0,0.223
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,561.0,620.0,3070.0,0.209
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Unknown,331.0,368.0,506.0,0.038
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,606.0,673.0,3665.0,0.252
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,577.0,637.0,3490.0,0.126
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Male,532.0,602.0,2130.0,0.156
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,421.0,471.0,1275.0,0.048
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Male,318.0,358.0,548.0,0.051
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Male,510.0,575.0,2095.0,0.111
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Male,514.0,572.0,2120.0,0.198
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,474.0,530.0,1980.0,0.073
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Male,513.0,579.0,2155.0,0.16
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,547.0,608.0,3095.0,0.275
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Male,566.0,633.0,2750.0,0.211
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Female,513.0,568.0,2225.0,0.062
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,LKWH,Lake Whitefish,Male,492.0,548.0,1770.0,0.113
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,NRPK,Northern Pike,Female,591.0,631.0,1755.0,0.179
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,NRPK,Northern Pike,Female,564.0,597.0,1170.0,0.161
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,NRPK,Northern Pike,Female,702.0,741.0,2010.0,0.74
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,NRPK,Northern Pike,Female,547.0,589.0,1135.0,0.135
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,NRPK,Northern Pike,Female,564.0,599.0,1250.0,0.176
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,NRPK,Northern Pike,Female,530.0,564.0,1135.0,0.126
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,NRPK,Northern Pike,Unknown,495.0,526.0,880.0,0.113
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,437.0,463.0,1020.0,0.674
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,426.0,455.0,878.0,0.284
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,556.0,588.0,1760.0,0.617
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,461.0,489.0,1130.0,0.331
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,416.0,441.0,856.0,0.262
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,456.0,492.0,1170.0,0.259
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,526.0,557.0,1450.0,0.827
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,445.0,474.0,1090.0,0.14
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,429.0,457.0,986.0,0.5
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,469.0,497.0,1090.0,0.212
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,435.0,464.0,934.0,0.292
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,575.0,606.0,2340.0,0.65
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,468.0,496.0,1155.0,0.74
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,542.0,574.0,1705.0,0.684
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,473.0,501.0,1175.0,0.774
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,476.0,508.0,1135.0,0.997
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,500.0,531.0,1450.0,0.726
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,469.0,494.0,1210.0,0.307
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,437.0,467.0,1005.0,0.568
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,456.0,484.0,1075.0,0.875
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,442.0,474.0,1020.0,0.388
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,458.0,489.0,1150.0,0.604
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,456.0,487.0,1115.0,0.624
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,491.0,520.0,1365.0,0.628
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,439.0,467.0,1055.0,0.627
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,468.0,499.0,1080.0,0.293
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Male,461.0,492.0,1050.0,0.568
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,458.0,487.0,1115.0,0.248
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,506.0,537.0,1365.0,0.553
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,WALL,Walleye,Female,562.0,593.0,1960.0,0.715
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,316.0,331.0,552.0,0.127
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,279.0,291.0,382.0,0.115
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,277.0,292.0,410.0,0.141
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,293.0,303.0,446.0,0.104
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,288.0,303.0,402.0,0.093
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,253.0,264.0,272.0,0.067
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,307.0,320.0,486.0,0.126
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,240.0,250.0,234.0,0.057
2019-09-10,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,242.0,252.0,250.0,0.05
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,320.0,332.0,570.0,0.087
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,241.0,253.0,236.0,0.074
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,222.0,230.0,164.0,0.062
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,236.0,246.0,232.0,0.048
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,244.0,255.0,272.0,0.054
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,233.0,245.0,210.0,0.074
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Female,319.0,331.0,546.0,0.113
2019-09-11,Shiningbank Lake,Lake,53.865177,-116.027356,Upper Athabasca,YLPR,Yellow Perch,Male,261.0,273.0,300.0,0.107
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Male,482.0,513.0,725.0,0.244
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Female,527.0,563.0,1240.0,0.077
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Male,412.0,443.0,560.0,0.059
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Female,565.0,607.0,1280.0,0.115
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Male,457.0,486.0,680.0,0.098
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Male,507.0,544.0,990.0,0.102
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Female,506.0,538.0,850.0,0.073
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Male,482.0,518.0,750.0,0.064
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,NRPK,Northern Pike,Male,520.0,548.0,700.0,0.291
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Female,614.0,642.0,2650.0,0.163
2010-09-13,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Male,527.0,554.0,1925.0,0.329
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Female,544.0,570.0,2040.0,0.177
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Female,490.0,514.0,1225.0,0.095
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Female,566.0,594.0,1760.0,0.238
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Male,579.0,604.0,1950.0,0.174
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Male,330.0,351.0,400.0,0.039
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Female,350.0,370.0,500.0,0.052
2010-09-14,Skeleton Lake,Lake,54.619897,-112.723379,Upper Athabasca,WALL,Walleye,Male,460.0,487.0,1140.0,0.062
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,373.0,400.0,565.0,0.317
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,430.0,461.0,680.0,0.465
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,399.0,433.0,645.0,0.77
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,382.0,410.0,570.0,0.48
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,392.0,421.0,595.0,0.342
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,391.0,415.0,580.0,0.439
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,387.0,416.0,565.0,0.396
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,444.0,473.0,825.0,0.489
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,375.0,401.0,590.0,0.316
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,418.0,451.0,665.0,0.495
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,365.0,385.0,525.0,0.344
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,361.0,387.0,490.0,0.314
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,357.0,379.0,485.0,0.335
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,380.0,402.0,570.0,0.355
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,382.0,411.0,585.0,0.338
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,396.0,422.0,630.0,0.763
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,410.0,437.0,675.0,0.499
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,375.0,400.0,555.0,0.29
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,378.0,402.0,545.0,0.315
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Male,411.0,437.0,740.0,0.63
2020-09-09,Smoke Lake,Lake,54.362864,-116.939592,Upper Peace,WALL,Walleye,Female,410.0,440.0,625.0,0.461
2020-09-03,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,LKWH,Lake Whitefish,Male,465.0,524.0,1285.0,0.02
2020-09-03,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,LKWH,Lake Whitefish,Male,445.0,513.0,1230.0,0.027
2020-09-03,Snipe Lake,Lake,55.128794,-116.775085,Upper Athabasca,LKWH,Lake Whitefish,Female,475.0,529.0,1085.0,0.02
